# written by Matlab function writeModemDatafile
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0.00
> 29.147 101.507
> 22 120
2.702703E+00 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZXX    1.178292E+01    2.035459E+01    3.428364E+00
2.702703E+00 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZXY    1.416766E+01    1.332709E+01    1.714182E+00
2.702703E+00 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZYX   -2.719414E+01   -5.396285E+01    1.714182E+00
2.702703E+00 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZYY   -2.011498E+01   -1.232055E+01    3.428364E+00
5.347594E+00 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZXX    6.240622E+00    1.236089E+01    2.225941E+00
5.347594E+00 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZXY    9.282431E+00    1.027187E+01    1.112970E+00
5.347594E+00 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZYX   -1.476507E+01   -3.260086E+01    1.112970E+00
5.347594E+00 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZYY   -1.291092E+01   -1.197172E+01    2.225941E+00
1.063830E+01 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZXX    3.847548E+00    7.459346E+00    1.465116E+00
1.063830E+01 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZXY    6.103019E+00    8.159759E+00    7.325581E-01
1.063830E+01 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZYX   -8.797795E+00   -1.914113E+01    7.325581E-01
1.063830E+01 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZYY   -8.428769E+00   -1.012063E+01    1.465116E+00
2.127660E+01 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZXX    2.396989E+00    4.571657E+00    8.886357E-01
2.127660E+01 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZXY    2.823046E+00    5.608610E+00    4.443179E-01
2.127660E+01 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZYX   -5.106089E+00   -1.149318E+01    4.443179E-01
2.127660E+01 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZYY   -3.334961E+00   -7.176454E+00    8.886357E-01
4.273504E+01 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZXX    1.401797E+00    2.756033E+00    5.179846E-01
4.273504E+01 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZXY    1.240049E+00    3.445022E+00    2.589923E-01
4.273504E+01 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZYX   -2.909283E+00   -6.725750E+00    2.589923E-01
4.273504E+01 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZYY   -1.222489E+00   -4.475459E+00    5.179846E-01
8.547009E+01 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZXX    9.257309E-01    1.738514E+00    2.990870E-01
8.547009E+01 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZXY    4.994634E-01    1.911417E+00    1.495435E-01
8.547009E+01 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZYX   -1.828433E+00   -4.142310E+00    1.495435E-01
8.547009E+01 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZYY   -2.500181E-01   -2.297939E+00    2.990870E-01
1.694915E+02 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZXX    6.009461E-01    1.093633E+00    1.692611E-01
1.694915E+02 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZXY    2.523032E-01    1.013911E+00    8.463055E-02
1.694915E+02 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZYX   -1.163444E+00   -2.482939E+00    8.463055E-02
1.694915E+02 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZYY   -3.847303E-02   -1.063895E+00    1.692611E-01
